M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
128,7168,16384,LARGE_NK-deepseek_r1,430.9743423975259,228.24583753875942,411.8461851214112,1.8882024182558872,1.0464449058098613,0.06976000219583511,0.13172100484371185,0.0729999989271164
64,36864,7168,LARGE_NK-deepseek_r1,93.19571314699768,229.71093847480603,289.5768625982121,0.4057086430702084,0.3218341144758749,0.3629229962825775,0.1472409963607788,0.11680100113153458
128,7168,18432,LARGE_NK-deepseek_r1,418.18579326752905,179.6394122029726,428.78890320511556,2.3279178446377093,0.9752719581632587,0.08088000118732452,0.18828199803829193,0.07887999713420868
256,7168,16384,LARGE_NK-deepseek_r1,564.485317258915,370.618667734157,571.5681695979628,1.5230892731604593,0.9876080357238406,0.10652100294828415,0.16224099695682526,0.10520099848508835
128,36864,7168,LARGE_NK-deepseek_r1,272.9830015921179,391.554464283727,523.8941149168625,0.6971775997790943,0.521065218752148,0.2478020042181015,0.17276200652122498,0.12912100553512573
256,7168,18432,LARGE_NK-deepseek_r1,559.6060229124984,299.4207465295159,595.8874004049162,1.8689620856226616,0.9391137025757483,0.12088099867105484,0.22592200338840485,0.11352100223302841
256,36864,7168,LARGE_NK-deepseek_r1,496.66109475137887,549.2463788681889,801.4850269176168,0.9042592065419338,0.6196760738768359,0.27240198850631714,0.24632200598716736,0.16880099475383759
4096,36864,7168,LARGE_NK-deepseek_r1,1140.1523055193877,1012.1043146683554,1252.7473319546355,1.1265165941842574,0.9101215196686405,1.8985739946365356,2.138775110244751,1.7279330492019653
4,2880,2880,LARGE_NK-gpt_oss_120b,3.8489093143534845,1.8534972693487164,3.1240678434254145,2.076565948060942,1.2320184795133355,0.017240000888705254,0.03579999879002571,0.021239999681711197
4,2880,4096,LARGE_NK-gpt_oss_120b,4.805083371664377,2.119715179334897,4.545849765277824,2.2668533105339503,1.0570264350499736,0.01964000053703785,0.04452100023627281,0.020759999752044678
4,5120,2880,LARGE_NK-gpt_oss_120b,5.352304855165193,3.1473227455561146,5.401318551450377,1.7005897671989374,0.9909256053279764,0.022040000185370445,0.037480998784303665,0.02184000052511692
4,5760,2880,LARGE_NK-gpt_oss_120b,6.224690346595693,3.5108572247909597,5.956481108856125,1.7729830488809804,1.045028135376908,0.021320000290870667,0.03779999911785126,0.022280000150203705
8,2880,2880,LARGE_NK-gpt_oss_120b,7.5232652168957115,3.6741526991431517,6.236390981461236,2.0476190928728166,1.2063491912646167,0.017640000209212303,0.03612000122666359,0.02127999998629093
8,2880,4096,LARGE_NK-gpt_oss_120b,9.629779477626512,4.213028721649798,9.039447987628412,2.2857141771052407,1.0653061437828992,0.019600000232458115,0.04479999840259552,0.020880000665783882
8,5120,2880,LARGE_NK-gpt_oss_120b,10.627459679168194,6.288102538409869,10.704123925503254,1.6900900731583264,0.9928378775443357,0.022199999541044235,0.03751999884843826,0.022041000425815582
8,5760,2880,LARGE_NK-gpt_oss_120b,12.426067069330214,6.948188765722023,11.870339489539415,1.7883893901433112,1.04681648576947,0.0213600005954504,0.03819999843835831,0.022360000759363174
16,2880,2880,LARGE_NK-gpt_oss_120b,14.944865487309796,7.3728003173828265,13.569570602180953,2.0270270241924684,1.1013513931610923,0.01775999926030636,0.035999998450279236,0.01955999992787838
16,2880,4096,LARGE_NK-gpt_oss_120b,19.14236175022837,8.448498191868675,17.573899730521056,2.2657709471550924,1.0892495145504515,0.01971999928355217,0.04468100145459175,0.021479999646544456
16,5120,2880,LARGE_NK-gpt_oss_120b,21.370434308403617,12.496270962753234,19.15013026342523,1.7101449202006729,1.1159419813043747,0.02208000048995018,0.03776000067591667,0.024639999493956566
16,5760,2880,LARGE_NK-gpt_oss_120b,24.804523990144386,13.80961488888911,22.379494155168643,1.7961778217364714,1.1083594570172923,0.021400999277830124,0.038440000265836716,0.023719999939203262
32,2880,2880,LARGE_NK-gpt_oss_120b,29.29427674454936,14.631797649757559,22.685539076946206,2.002096901950715,1.2913194015441833,0.01812100037932396,0.03627999871969223,0.023399999365210533
32,2880,4096,LARGE_NK-gpt_oss_120b,36.50748313786769,16.973352635803902,29.537351059506527,2.1508704804057466,1.2359768844646561,0.020679999142885208,0.04447999969124794,0.02556000091135502
32,5120,2880,LARGE_NK-gpt_oss_120b,43.12958430512044,25.019046588311497,38.11309621167736,1.7238700185030191,1.1316211116929957,0.021880999207496643,0.03771999850869179,0.024761000648140907
32,5760,2880,LARGE_NK-gpt_oss_120b,50.556343538743626,27.763681568691975,44.01671776886908,1.8209524343397616,1.1485714088045818,0.020999999716877937,0.03824000060558319,0.024119999259710312
64,2880,2880,LARGE_NK-gpt_oss_120b,48.79058842373555,28.266325114242154,42.67215526907575,1.7261029945188073,1.1433823324854133,0.02175999991595745,0.03756000101566315,0.024879999458789825
64,2880,4096,LARGE_NK-gpt_oss_120b,59.074702119013054,33.435550576495665,58.798654291586594,1.7668230700690497,1.00469479838871,0.02556000091135502,0.045159999281167984,0.025679999962449074
64,5120,2880,LARGE_NK-gpt_oss_120b,97.89102276312185,48.74452759440301,70.00878235505509,2.0082464144008236,1.3982677525608112,0.019280999898910522,0.0387209989130497,0.02696000039577484
64,5760,2880,LARGE_NK-gpt_oss_120b,98.85318598418094,54.95254668896298,80.79780574157917,1.798882707724176,1.2234637447995735,0.021479999646544456,0.03863999992609024,0.026280000805854797
128,2880,2880,LARGE_NK-gpt_oss_120b,95.303697741698,56.59292284568882,82.94400209534173,1.6840214809466785,1.1490125305522292,0.022280000150203705,0.03751999884843826,0.025599999353289604
128,2880,4096,LARGE_NK-gpt_oss_120b,113.70101541888572,65.6485506972814,104.71216712586157,1.7319653550797163,1.085843398525214,0.026559999212622643,0.046000998467206955,0.028839999809861183
128,5120,2880,LARGE_NK-gpt_oss_120b,170.96347446722893,96.89100954876861,121.45667913604449,1.764492652759254,1.407608669060773,0.02208000048995018,0.03895999863743782,0.03108000010251999
128,5760,2880,LARGE_NK-gpt_oss_120b,185.60895809881185,106.91674029193793,143.66484582114128,1.7360140011003284,1.2919580781083342,0.02287999913096428,0.039719998836517334,0.029559999704360962
256,2880,2880,LARGE_NK-gpt_oss_120b,181.48431261556965,108.55656481744762,145.63555363845072,1.6717949109826733,1.246153896363217,0.023399999365210533,0.03911999985575676,0.029160000383853912
256,2880,4096,LARGE_NK-gpt_oss_120b,223.03537235479328,126.24995529132786,180.61595465276693,1.7666174363399052,1.2348597485951749,0.027079999446868896,0.047839999198913574,0.033440001308918
256,5120,2880,LARGE_NK-gpt_oss_120b,263.2408326513017,176.72628720825193,218.7064644272251,1.4895397668887942,1.203626208949555,0.028680000454187393,0.0427200011909008,0.03452000021934509
256,5760,2880,LARGE_NK-gpt_oss_120b,258.94712068070066,201.6492380230023,244.90960922440206,1.2841462889691768,1.057317111814247,0.03280000016093254,0.04211999848484993,0.03468000143766403
4,4096,4096,LARGE_NK-llama3_fp8,5.648894218135338,3.001290774639101,6.295390533248384,1.8821549267630044,0.8973064003418612,0.023760000243782997,0.04472000151872635,0.021320000290870667
4,6144,4096,LARGE_NK-llama3_fp8,7.412613828596589,4.290847944043629,8.473341327203007,1.7275405526514778,0.8748159129148929,0.027160000056028366,0.04692000150680542,0.023760000243782997
8,4096,4096,LARGE_NK-llama3_fp8,11.203483183435944,5.997083755152678,12.291000437078191,1.8681551969004837,0.9115192242316142,0.023959999904036522,0.04476099833846092,0.02184000052511692
8,6144,4096,LARGE_NK-llama3_fp8,14.803425686094293,8.625632883304187,16.945969268729637,1.7162132780712092,0.8735661826916578,0.0272000003606081,0.0466810017824173,0.023761000484228134
4,14336,4096,LARGE_NK-llama3_fp8,10.132698919976278,9.417843465246836,13.881856952198921,1.0759043678488986,0.7299238822923638,0.04636099934577942,0.049880001693964005,0.03384000062942505
4,4096,14336,LARGE_NK-llama3_fp8,8.95791536381368,4.325577696540838,12.453925412848388,2.0709176882841147,0.7192844879713213,0.05244100093841553,0.10860099643468857,0.03771999850869179
16,4096,4096,LARGE_NK-llama3_fp8,22.111651623969674,12.026408919388397,22.07528350015151,1.8385913677292591,1.0016474589700248,0.02428000047802925,0.04464099928736687,0.024320000782608986
4,8192,8192,LARGE_NK-llama3_fp8,10.543419648028523,8.051453482021053,15.097606907066881,1.3095051311632175,0.6983503884376115,0.050919998437166214,0.06667999923229218,0.0355600006878376
4,10240,8192,LARGE_NK-llama3_fp8,9.62534466428839,8.89566100917742,16.87848649543135,1.0820269178825692,0.5702729724548328,0.06972099840641022,0.07543999701738358,0.03976000100374222
16,6144,4096,LARGE_NK-llama3_fp8,29.305180114160056,17.22212068074532,27.96202714699075,1.7016011359695,1.0480348924671528,0.027480000630021095,0.04676000028848648,0.02879999950528145
8,14336,4096,LARGE_NK-llama3_fp8,20.49527881228472,18.700345897342398,27.69823295086667,1.0959839419439514,0.7399489652874562,0.045841000974178314,0.050241000950336456,0.03392000123858452
8,4096,14336,LARGE_NK-llama3_fp8,17.916173090513244,8.581696082760915,24.69831947034558,2.0877193642995135,0.7254004918036863,0.05243999883532524,0.10948000103235245,0.038040000945329666
32,4096,4096,LARGE_NK-llama3_fp8,43.365985715665225,23.797469060912434,38.346553803939344,1.8222940265061323,1.1308965581989334,0.02476000040769577,0.0451200008392334,0.028000999242067337
8,8192,8192,LARGE_NK-llama3_fp8,21.337846837775775,16.14163944765075,29.89258845144623,1.3219132360735069,0.7138173019855506,0.050321001559495926,0.06651999801397324,0.035920001566410065
8,10240,8192,LARGE_NK-llama3_fp8,19.328589928778484,17.660227936288106,33.420748734147075,1.094470014685498,0.5783410204999336,0.06943999975919724,0.07599999755620956,0.04016000032424927
32,6144,4096,LARGE_NK-llama3_fp8,57.27641325916768,34.44424136149064,56.63195176817582,1.6628734149797206,1.0113798212999965,0.028119999915361404,0.04676000028848648,0.028440000489354134
16,14336,4096,LARGE_NK-llama3_fp8,40.92003948754993,37.52092933683107,55.46187259457301,1.0905923763296088,0.7378048661767326,0.0459199994802475,0.05008000135421753,0.033879999071359634
16,4096,14336,LARGE_NK-llama3_fp8,35.695525742865705,17.207243585548717,48.62835523094714,2.074447633951328,0.7340475649102158,0.05264100059866905,0.10920099914073944,0.03864099830389023
4,28672,8192,LARGE_NK-llama3_fp8,10.460018927984496,16.18181179161292,20.239639939922498,0.6464059193548374,0.5168085479303517,0.179640993475914,0.11612100154161453,0.09284000098705292
4,8192,28672,LARGE_NK-llama3_fp8,11.84167058410096,6.49017429618715,20.433099528886952,1.8245535549111076,0.5795337397226493,0.1586810052394867,0.2895219922065735,0.09196099638938904
64,4096,4096,LARGE_NK-llama3_fp8,90.23040329920208,47.09393885503233,78.14714697109349,1.915966374716612,1.1546218486079622,0.023800000548362732,0.04560000076889992,0.027480000630021095
16,8192,8192,LARGE_NK-llama3_fp8,41.942220152744355,32.14747915951028,59.58611573821665,1.3046814633469157,0.7038925030289219,0.051201000809669495,0.06680099666118622,0.03604000061750412
4,16384,16384,LARGE_NK-llama3_fp8,11.434889103251313,11.481291218021152,17.498909083606208,0.9959584585140558,0.6534629700981789,0.18780100345611572,0.1870419979095459,0.12272100150585175
4,18432,16384,LARGE_NK-llama3_fp8,9.880170501801437,12.17443453728642,19.95291633670732,0.8115506696875012,0.49517425598707676,0.24452200531959534,0.1984419971704483,0.12108100205659866
16,10240,8192,LARGE_NK-llama3_fp8,37.32365539861137,35.39450275346986,64.58830530612342,1.0545043013763598,0.5778701766784525,0.07192099839448929,0.07584100216627121,0.04156100004911423
64,6144,4096,LARGE_NK-llama3_fp8,140.04719064674302,68.88701190897415,109.12010628373767,2.0329984820912026,1.283422417886835,0.02300100028514862,0.04676099866628647,0.029519999399781227
32,14336,4096,LARGE_NK-llama3_fp8,80.50763517173573,75.16042579001146,114.1584591115987,1.071143947436696,0.705227065942028,0.04667999967932701,0.05000099912285805,0.032919999212026596
32,4096,14336,LARGE_NK-llama3_fp8,69.64467468939975,34.528314838860815,110.53224058131521,2.017030805425126,0.6300847094306776,0.053961001336574554,0.10884100198745728,0.03400000184774399
8,28672,8192,LARGE_NK-llama3_fp8,21.004221983149908,32.386215287077256,40.531668523860624,0.6485543863944797,0.5182175505749267,0.17892099916934967,0.11603999882936478,0.09272000193595886
8,8192,28672,LARGE_NK-llama3_fp8,23.169378315154653,12.91078270555418,41.26103521403583,1.7945758087298036,0.5615316774037965,0.16220100224018097,0.2910819947719574,0.09108100086450577
128,4096,4096,LARGE_NK-llama3_fp8,183.23239575533788,92.96466059031877,143.73572575984988,1.9709897781783488,1.2747867295113398,0.023439999669790268,0.04619999974966049,0.029881000518798828
32,8192,8192,LARGE_NK-llama3_fp8,84.08315044964553,63.30931504359453,109.67741273505641,1.3281323671207976,0.766640535665826,0.05107999965548515,0.06784100085496902,0.039159998297691345
8,16384,16384,LARGE_NK-llama3_fp8,22.80178595838944,22.987285363428544,35.32016415059016,0.9919303474896509,0.6455741785675831,0.1883610039949417,0.1868409961462021,0.12160100042819977
8,18432,16384,LARGE_NK-llama3_fp8,19.795962554160386,24.159070080605616,40.18461388241239,0.8194008497890057,0.49262542653979535,0.2440820038318634,0.20000100135803223,0.12024100124835968
32,10240,8192,LARGE_NK-llama3_fp8,72.70634548808354,72.39261984330075,128.68430554975924,1.0043336688941755,0.5649977685893458,0.07384099811315536,0.07416100054979324,0.04171999916434288
128,6144,4096,LARGE_NK-llama3_fp8,245.14652764259873,135.6876826434082,181.7847247873878,1.8066969887521187,1.3485540544141856,0.026280000805854797,0.04747999832034111,0.035440001636743546
4,53248,16384,LARGE_NK-llama3_fp8,24.72114151456482,21.570276909842246,23.623324399616536,1.1460743697400044,1.0464717453131238,0.2823219895362854,0.32356199622154236,0.29544198513031006
4,16384,53248,LARGE_NK-llama3_fp8,11.906773333024839,12.383378915506984,18.916047940450262,0.9615124768664456,0.6294535396880274,0.5861639976501465,0.5636039972305298,0.36896300315856934
64,14336,4096,LARGE_NK-llama3_fp8,226.66443101270175,157.77063057904903,203.14034246311178,1.4366706286258668,1.115802150692257,0.033160001039505005,0.04763999953866005,0.03700000047683716
64,4096,14336,LARGE_NK-llama3_fp8,143.65537799419175,67.44609270617269,210.18435947529892,2.129928839911053,0.6834732058694133,0.052320998162031174,0.11144000291824341,0.035760000348091125
16,28672,8192,LARGE_NK-llama3_fp8,41.92409079696296,64.32838263791083,80.9228221489857,0.6517199574710854,0.5180749964426252,0.17928099632263184,0.11684100329875946,0.09288100153207779
16,8192,28672,LARGE_NK-llama3_fp8,47.812624810928085,25.7543205494957,81.98200799815226,1.8564894662641107,0.5832087549259065,0.15720100700855255,0.2918420135974884,0.09168100357055664
256,4096,4096,LARGE_NK-llama3_fp8,321.47958283911225,178.21441033591017,241.5617105130701,1.8038921893755198,1.3308383276318871,0.02672000043094158,0.04820000007748604,0.0355600006878376
64,8192,8192,LARGE_NK-llama3_fp8,248.2639996043972,122.57151329213747,212.20194655751547,2.0254624662476326,1.1699421406443482,0.03460000082850456,0.07008100301027298,0.04047999903559685
16,16384,16384,LARGE_NK-llama3_fp8,45.622949779793814,46.04356987149523,71.39181626934263,0.9908647376197081,0.6390501343693284,0.18828099966049194,0.1865610033273697,0.12032099813222885
16,18432,16384,LARGE_NK-llama3_fp8,39.14289482649091,47.65079387880975,80.05033540466941,0.8214531519882549,0.4889785236828335,0.24688200652599335,0.20280200242996216,0.12071999907493591
64,10240,8192,LARGE_NK-llama3_fp8,91.17974668738329,143.85608887418456,238.1805651025161,0.6338261202633445,0.38281774437867466,0.11776100099086761,0.07463999837636948,0.0450810007750988
256,6144,4096,LARGE_NK-llama3_fp8,367.3005019818524,246.64820236345858,340.87042827244494,1.489167561175255,1.077537009717613,0.03508000075817108,0.052239999175071716,0.03779999911785126
8,53248,16384,LARGE_NK-llama3_fp8,48.98405455040462,43.59324431968028,47.14452139365502,1.1236615974528568,1.0390190228338425,0.2849630117416382,0.3202019929885864,0.2960819900035858
8,16384,53248,LARGE_NK-llama3_fp8,24.133034153540645,24.814264874594297,37.95553993183768,0.9725468102925298,0.635823761086784,0.5784040093421936,0.5625249743461609,0.3677630126476288
128,14336,4096,LARGE_NK-llama3_fp8,396.42368834054463,276.9415083543451,349.59034942996254,1.4314347123195514,1.1339663379923042,0.03791999816894531,0.05428000167012215,0.0430000014603138
128,4096,14336,LARGE_NK-llama3_fp8,287.5360587230552,133.78650662927234,381.5229589896554,2.149215686749553,0.7536533567586726,0.0522800013422966,0.11236099898815155,0.03940099850296974
32,28672,8192,LARGE_NK-llama3_fp8,82.77699628966344,125.01879874528298,138.41975879341632,0.6621163946577007,0.5980143081538196,0.18160100281238556,0.12024100124835968,0.10859999805688858
32,8192,28672,LARGE_NK-llama3_fp8,91.08273439807051,51.50158320077636,162.61775492200402,1.7685424163173586,0.5601032583542696,0.1650409996509552,0.2918820083141327,0.09244000166654587
128,8192,8192,LARGE_NK-llama3_fp8,421.9024759299217,237.02583348507656,352.6245839673645,1.7799852013029003,1.1964635907772354,0.040720000863075256,0.07248099893331528,0.04871999844908714
32,16384,16384,LARGE_NK-llama3_fp8,90.40085390375165,91.34244463814218,144.31892129305874,0.9896916407468545,0.626396407995461,0.19004100561141968,0.1880819946527481,0.11904100328683853
32,18432,16384,LARGE_NK-llama3_fp8,76.05541302096941,93.40405238851982,166.2124712830526,0.8142624551728475,0.45757946099874997,0.2541219890117645,0.2069219946861267,0.11628100275993347
128,10240,8192,LARGE_NK-llama3_fp8,382.37987168104405,251.69461269766947,420.0867706240929,1.5192215184214177,0.910240213261107,0.056161001324653625,0.08532100170850754,0.05112000182271004
16,53248,16384,LARGE_NK-llama3_fp8,97.44865928386744,86.07865477032733,93.64383868116738,1.1320885478970046,1.0406307628594176,0.2864820063114166,0.32432299852371216,0.29812198877334595
16,16384,53248,LARGE_NK-llama3_fp8,47.88515860644634,49.60745174013504,77.34113588817412,0.965281564094225,0.6191421687377653,0.5830050110816956,0.5627639889717102,0.36096298694610596
256,14336,4096,LARGE_NK-llama3_fp8,584.9177437211772,445.2720831450327,580.389783858077,1.313618719569849,1.0078015843645647,0.05139999836683273,0.06752000004053116,0.05180099979043007
256,4096,14336,LARGE_NK-llama3_fp8,475.099496425469,247.15984273818245,567.6882655360943,1.9222357934931367,0.8369020909333234,0.06328099966049194,0.12164100259542465,0.052960000932216644
64,28672,8192,LARGE_NK-llama3_fp8,92.87218853773904,226.8679702192656,245.9467085557654,0.40936668339730375,0.37761102428691945,0.3237220048904419,0.13252100348472595,0.12224099785089493
64,8192,28672,LARGE_NK-llama3_fp8,205.0788859681711,99.28854968771162,301.3679748585733,2.0654837502732963,0.6804932941677397,0.14660100638866425,0.3028019964694977,0.099761001765728
256,8192,8192,LARGE_NK-llama3_fp8,569.992829915066,405.56342314853566,499.69807149434615,1.4054345076042738,1.1406744641029,0.06028100103139877,0.08472099900245667,0.06876099854707718
64,16384,16384,LARGE_NK-llama3_fp8,268.43334951653026,183.81957233080703,257.18175513778885,1.4603088567383338,1.0437495823633103,0.12800100445747375,0.18692100048065186,0.13360099494457245
64,18432,16384,LARGE_NK-llama3_fp8,88.86895377154808,173.93069744138728,301.7046745299263,0.5109446180510828,0.29455610493941187,0.4349629878997803,0.22224199771881104,0.1281210035085678
256,10240,8192,LARGE_NK-llama3_fp8,569.0205806037965,417.4694374210346,576.0340262967429,1.3630233248186656,0.9878245982480669,0.07547999918460846,0.10288099944591522,0.07456099987030029
32,53248,16384,LARGE_NK-llama3_fp8,90.62230520947767,167.872038679538,185.1021234543558,0.5398296578888433,0.4895800411053856,0.6161239743232727,0.33260199427604675,0.3016420006752014
32,16384,53248,LARGE_NK-llama3_fp8,94.79473938247513,99.00379089578848,160.77543078487062,0.9574859560908753,0.589609612113666,0.5890049934387207,0.5639640092849731,0.3472830057144165
128,28672,8192,LARGE_NK-llama3_fp8,460.12461852256405,423.5638304579623,520.6877657688731,1.0863170682564462,0.8836862487888908,0.13068099319934845,0.1419609934091568,0.11548099666833878
128,8192,28672,LARGE_NK-llama3_fp8,371.90234768559367,192.770467957698,561.3235794314373,1.9292495973356498,0.6625453861430376,0.16168099641799927,0.31192299723625183,0.10712099820375443
128,16384,16384,LARGE_NK-llama3_fp8,455.9383055703881,313.9581688584568,578.6367156727108,1.4522262861583348,0.7879526017292626,0.1507209986448288,0.21888099610805511,0.11876100301742554
128,18432,16384,LARGE_NK-llama3_fp8,257.07933094721494,321.0496995213791,498.76396660441054,0.8007462125972047,0.5154328463168927,0.30072200298309326,0.24080200493335724,0.15500199794769287
64,53248,16384,LARGE_NK-llama3_fp8,94.88503599843028,318.470551375715,360.63955908286476,0.2979397485530455,0.2631021295604135,1.1768889427185059,0.35064199566841125,0.3096419870853424
64,16384,53248,LARGE_NK-llama3_fp8,288.51871731905095,194.7070219113642,276.9002157247208,1.4818095130148534,1.0419591641123191,0.3870429992675781,0.573523998260498,0.4032829999923706
256,28672,8192,LARGE_NK-llama3_fp8,621.2981058431118,675.7608673779814,765.586478339232,0.919405274611135,0.8115322349878469,0.19356100261211395,0.17796100676059723,0.1570809930562973
256,8192,28672,LARGE_NK-llama3_fp8,546.6297236211478,337.68974247250947,826.1765763503654,1.618733573660881,0.661637886220261,0.2200009971857071,0.3561230003833771,0.14556099474430084
256,16384,16384,LARGE_NK-llama3_fp8,693.4321874925589,543.8345538911509,811.514795567298,1.275079309563971,0.8544911211480842,0.1982010006904602,0.25272199511528015,0.16936099529266357
256,18432,16384,LARGE_NK-llama3_fp8,463.2038164781624,488.2447918168056,758.5266067802598,0.9487122530371224,0.6106625823507197,0.3338029980659485,0.31668299436569214,0.20384100079536438
128,53248,16384,LARGE_NK-llama3_fp8,289.47641625175913,571.6026573491777,666.7571022045993,0.5064294445274513,0.43415572971719346,0.7715250253677368,0.39072299003601074,0.33496201038360596
128,16384,53248,LARGE_NK-llama3_fp8,484.2936066593826,342.4782765442508,641.8449547435742,1.414085621856393,0.7545336347667708,0.4611630141735077,0.6521239876747131,0.34796300530433655
256,53248,16384,LARGE_NK-llama3_fp8,937.4450097740729,776.2820926315362,1001.9573599235903,1.2076087013629373,0.9356136770586354,0.47648298740386963,0.5754050016403198,0.44580399990081787
256,16384,53248,LARGE_NK-llama3_fp8,757.1252136623103,599.3358335773523,921.583150173803,1.2632737294266807,0.8215484555240867,0.589963972568512,0.7452859878540039,0.4846839904785156
4096,53248,16384,LARGE_NK-llama3_fp8,1153.8595036248705,997.6067230244465,1280.3614984392273,1.1566276339103971,0.9011982202147097,6.193843841552734,7.163970947265625,5.581881046295166
4096,16384,53248,LARGE_NK-llama3_fp8,1218.513129024441,1040.1905352865417,1300.7379675836537,1.171432624782321,0.9367860087055354,5.865201950073242,6.8706889152526855,5.494439125061035
4,28672,4096,LARGE_NK-llama3_mlp,11.00145308711176,18.596703812606258,20.092474127536203,0.5915808090492972,0.5475409856088633,0.08540000021457672,0.05052100121974945,0.04676000028848648
8,28672,4096,LARGE_NK-llama3_mlp,22.137702064099376,37.193407625212515,40.21935183503595,0.5952049967342267,0.5504241379846092,0.08488000184297562,0.05052100121974945,0.046720001846551895
16,28672,4096,LARGE_NK-llama3_mlp,45.255915780155924,74.15344039384807,69.18439573356817,0.6103009589277324,0.6541347264842529,0.0830409973859787,0.050680000334978104,0.05432000011205673
4,57344,8192,LARGE_NK-llama3_mlp,23.62973275733623,21.155568210740668,22.433583765938934,1.1169509852890376,1.0533195678353193,0.15904100239276886,0.17764100432395935,0.16752099990844727
32,28672,4096,LARGE_NK-llama3_mlp,90.25098765354815,146.79777053460526,145.88883154536867,0.6147980812302112,0.6186284905947841,0.0832810029387474,0.051201000809669495,0.05152000114321709
8,57344,8192,LARGE_NK-llama3_mlp,47.03470235402321,42.397055882945146,44.77068996185067,1.1093860499154053,1.0505690753057797,0.15980100631713867,0.17728100717067719,0.16788199543952942
4,106496,16384,LARGE_NK-llama3_mlp,21.607673102045915,21.885441536623933,20.28032551992316,0.9873080726238403,1.0654500136508551,0.6460040211677551,0.6378049850463867,0.6882849931716919
64,28672,4096,LARGE_NK-llama3_mlp,98.81860361518184,243.7157177186634,303.31690398033777,0.4054666828228718,0.3257932621572178,0.15212100744247437,0.06168000027537346,0.049559999257326126
16,57344,8192,LARGE_NK-llama3_mlp,93.53093348729413,84.7745091614377,88.94850149702803,1.103290769978761,1.0515178098915945,0.16072100400924683,0.17732200026512146,0.1690009981393814
8,106496,16384,LARGE_NK-llama3_mlp,43.07392514112049,43.40880470747469,40.605488477781414,0.9922854460377128,1.0607907146515367,0.6481249928474426,0.6431249976158142,0.6875249743461609
128,28672,4096,LARGE_NK-llama3_mlp,504.4424732507545,442.90404875382035,557.9846451645952,1.1389430163713385,0.9040436464016913,0.05959999933838844,0.06788100302219391,0.053881000727415085
32,57344,8192,LARGE_NK-llama3_mlp,93.42630555739407,164.07229781196145,176.60123811450143,0.5694215708764394,0.5290240688846137,0.3218019902706146,0.18324099481105804,0.17024099826812744
16,106496,16384,LARGE_NK-llama3_mlp,85.74579561204851,86.10002455869834,81.25824651908134,0.9958858438372648,1.055225768278342,0.6511639952659607,0.648485004901886,0.687125027179718
256,28672,4096,LARGE_NK-llama3_mlp,669.2884279066853,711.7522461054183,799.5949868537801,0.9403390457408636,0.8370342972511362,0.08984100073575974,0.08448100090026855,0.07519999891519547
64,57344,8192,LARGE_NK-llama3_mlp,155.50087315027739,309.3704074187685,352.2919494847626,0.5026365464224541,0.44139774802603926,0.38668298721313477,0.19436100125312805,0.17068099975585938
32,106496,16384,LARGE_NK-llama3_mlp,92.8248656718625,169.02025809894366,103.77710657766212,0.5491937281123027,0.894463805486777,1.203009009361267,0.6606850028038025,1.0760480165481567
128,57344,8192,LARGE_NK-llama3_mlp,302.1866055101055,553.4700795997742,658.7337242674918,0.5459854410352643,0.4587386289447004,0.3979629874229431,0.2172819972038269,0.182560995221138
64,106496,16384,LARGE_NK-llama3_mlp,166.56483497133067,319.6369160218118,292.8469964167619,0.5211063760856847,0.5687776791614615,1.3408490419387817,0.6987249851226807,0.7626450061798096
256,57344,8192,LARGE_NK-llama3_mlp,911.5992932899567,800.1216803370047,1007.3595593238845,1.1393258246745652,0.9049393385434296,0.26384198665618896,0.300601989030838,0.23876099288463593
128,106496,16384,LARGE_NK-llama3_mlp,320.71094446397143,592.4360173718624,540.3481233905085,0.5413427527358898,0.5935265259211315,1.3927700519561768,0.7539659738540649,0.8266459703445435
256,106496,16384,LARGE_NK-llama3_mlp,600.3516059182625,676.7570901053089,882.3006273296118,0.8871005781776782,0.6804388292631032,1.4880499839782715,1.3200500011444092,1.0125269889831543
4096,57344,8192,LARGE_NK-llama3_mlp,1127.7026105763418,1011.6889344580542,1264.4779986840338,1.114673267806803,0.8918325283239118,3.4125049114227295,3.803828001022339,3.0433828830718994
4,5120,5120,LARGE_NK-llama4_maverick,7.211416384953137,3.980926297673263,8.243522013351182,1.811492061324522,0.8747979775238727,0.02908100001513958,0.05268000066280365,0.025439999997615814
4,7168,5120,LARGE_NK-llama4_maverick,8.79045771092546,5.4490688004355,10.455886184815617,1.6132036560490686,0.8407185728256352,0.033399999141693115,0.053881000727415085,0.02807999961078167
4,5120,8192,LARGE_NK-llama4_maverick,8.516137477447666,4.637087941655733,11.491243564693193,1.8365270584898303,0.7410979873069151,0.03940099850296974,0.07236099988222122,0.029200000688433647
8,5120,5120,LARGE_NK-llama4_maverick,14.423328860029441,7.998291558264841,16.33295952544072,1.803301211885111,0.8830811609839123,0.029079999774694443,0.05243999883532524,0.025679999962449074
8,7168,5120,LARGE_NK-llama4_maverick,17.517977078123895,10.85001025679842,20.76314734780262,1.6145585730803755,0.8437052815106009,0.03351999819278717,0.05412000045180321,0.02828099951148033
